"wallet","balance"
"AVnGmaipfCn3PR6rtzA68RB5K8HkKVd27HVqPYxqXETx","19094164"
"7cEY8422e4658qYzNsQtCs51tH73heaF6fpY2TKQqa4g","2418865364"
"6t9bGea4zZBHCwmoQRTgvjb9TfZea9NcF17i66pGqKUS","293662528"
"8nkVn9BJ1ErpsuhBaLSk6tmCRq8iK4FHVV545khxDJ6x","9816750"
"BE1jMj24yptjV4PyZpYVQxxWxyWEbDyJtYAsv5u3qAHx","51253326"
"2N7YSUs49J42f4GNw48j13a7zrPyTeYySeKm5c3M8dMn","1736521978"
"8CoRRJMnnRbc7ZRjddEen6tPRb7bZGdWetSHUqjkPTch","11510111"
"HhbZodSXvDP6svvnLiRCCS3X9XLUX4hk1gcFnJyWU8LV","13530480"
"9BMoyDuhMUiK4Qk4pFnSUFWZPjbRQndXmtMdtAtNT6bB","17398061"
"42cFXkbtF1eVLND8wWF2r4AG5dRjv5iq3F23J8T4FEPK","5256"
"5jNaxcSJTRrEYCBWyh5aG7gVwDUXHWdLDCfxEjYgXNJj","37199274"
"DfWPhH3mZTWsaD7UHuwNB9TVrZ21LP2Jsc4oYv1QE5An","7273076"
"D4avhNBLQGMmUaGhRq5k1YKUVbTYv2JhYqmRLcbDSWWR","3890794"
"DCHdjBgbvsVuPzQ2pSctkDqqFDL9fN3eH3NzxVQELxcN","48093736"
"4zrQ6gEvfghAERbX4BxCWiARdcZvT192QPSNEJvZXRrw","808660656"
"8aGdNtTigDdXysmpiaLdej68dcFWcjpza1CW6ir4kWYN","11208800"
"DbWNqo5J2BxkGMXymTVAdMxnntK2ZveLrZmTvssJCp5x","3925415"
"63Gzrw97Rg3pp4Y4vVUDBiYUvDFW5PQ5PhynBzBRGSJ3","555469924"
"6ZExY1sC3M8TUyXEahWqzt3zrjt9WzQMNRbW544whGAW","31609259"
"3sZptkNJawqXBACHxJJ9sgR1332Eqg6MwLSvuR9ZTEA7","7766633"
"6wUGUskF54PfFWRXGDEazASqLPFLCiomePuY3rh17G1K","6217971406"
"5XLiouhXPZaSBtKgqjhsaj4M6MN12VCnFrnd4DDhGiSm","8457048"
"A8NKwsB2tcQJJJqcUTfeCYW1J36hTCAh5k8XK9eLr11U","5078"
"2aBA6g1jEAVjpHeEG4ypEvCyKwUKc6bj74kg7S8geWDe","13795343"
"4SfVpUqpnz1SGALpbyMXNbhCLDNH5UuRGRzJczkLDG4t","13538015"
"9cD8CUWaagtjfwDiVSxeLaNBzPFiVN2WxePVd7DxUwyM","3780594"
"7sMN8xJsySrFDNgvKcTYYwsUDuTHVPgqGhqe8XphdSPk","1164495820"
"9EyT64fceX5rVZrYeQEqqJ7RrwGZar1uQSqGhapQpKM3","124491302"
"WuknnM6AD1Hpxi2ERFhBGD3VwV69V9YfqUqoK5VNnAx","45988222"
"5YXGPye1gu9upGM7AiCgmc77US5NhXkXFofT8jMB28Dg","243109942"
"G33Zpr4P4oY4PyhLC64zQrtZ7AHPcMHCagJozkEhEqR","2670290"
"7MWDsjKGXgnKqDWzw6E8qXEYpnfVRVc7zpQXw3mFGjQY","7459514"
"CPYcBRZkvztqb4Jj4ccRuA4A9xwxoLBhg86czLAbwakg","53529743"
"3kFaR4aJy25L1fw5BMkQqc3Dwj7KSw4chhTbbCpvBmr1","3821702"
"Fi93YMMPT9J5VAzC7kjzdWqyVRR7NyX6NVSw1UQWthJj","1743157741"
"BMJyc2GqQya7f5vo5aDcv8k83kKgejWEBwbybRibPp5z","8879909071"
"Hzg7yYoLL6nUZnDe1aGHCuMJwmAtq1TbqHe5LG43iCaK","272067019"
"FLxgj2K7ZexgthVcgrConV14FYqzS5XkX818HXJ1bxXz","3983786"
"A7VAUDNm3jDgGBUgheXEEPr22LCxfAzFxQEix4mAihNu","278381355"
"Ba6mGkRCa1MngfkGjre5saKyG9AYcaXwHfjGdMWZf35c","10574588"
"A5LT69hkNZmoqd4Wn23YbEc7Qqnf1SFhkYwTbA76uEEP","87651664"
"BobWGweEif3DVq3z7gbNvbhhrCfVcLab1Xqn6vMgtSLG","3930891"
"CURsaAmMkwWMrMNoVsWEfjV3hZT39VeHTnbkb5MMYcci","5964611"
"42cpM4CjizNE5zzLB9e93XTPfYNZZBatcXQ6dh8Vq6kv","29725402"
"8Yjy7sGuKW7qDRHnnLPETPfH637PZas6Q59JoBwN3wAp","346805000"
"F6po8qJwZimHszQZrVzSK9cKjt2p67ikQxLycWSYsTyi","3979508"
"99ij79VcuuLV8WQsH7FPrdXe4BPJdutkXVjK6jGVnHeo","28888271"
"34Tx99uNV7iyKcixAWzfR2nb3x4evF3hYXQ2vwfRL31H","7875403"
"FHXyLh59nSFedpTaD5bZyaA1hbuDi3MKHg9xShAvzbs5","48029"
"ELEPu5DpDjTKSPZjSNh7EmDVgnFjtEKfaXzAMyRQ4y5V","13284286"
"DJf6UrMSwCtx3JYADbW5fPaAnt7m9e7XvAmNCjrp59gF","13689265"
"89Rs4SdBWfFqf1t9tvGKWdcFcRnRHEAn8NCQnqPPSqfS","76240490"
"2ypq4x3f5Xt6eoSLsecioLukK7FPWiXvQ1VbwCg44yEs","3846486"
"7RnbvQxydeZgZPeFvXznR9VzDeAQDwUR2aWug1Xbz2dx","82274"
"2Cb2wzmhB1Q5L5VXXx85L9C7o646rJeA4ZaDrqSuenHN","459362327"
"DYeS46h5xDJoP4xrv75DeNqbhHXLUEo98DYCUksuQJMZ","3855916"
"FCFVcieauosGaJdkMSwzRbvRtvi5rwvkA6ydZCWdv1Ej","3865713"
"Ds1KzHyMFtU6JJdwetCfEXYHTzjNrEUFP6kJLLXswjBZ","1642711312"
"CMVB1VL1sNeg1dJBcnBFZQnvj2ceWWiFG5uLT3vGzBgu","7344457"
"9MV13thyH9kqwFLaawavFEMiWi7UWvvacHLyoBtJwjBc","3914209"
"AYCinTYHmNX3pHYv4beXBz8pxYqmeCH8Gx7d3SS9rJYX","3886981"
"3eWS9yKSa8DB6Tw8mwTu5uECTS8fxBvxsDVjcZauSeP3","2980"
"VL9EpCggaVww9YngFkeHPS3CKbbv7ZaejMkkPSuiUAs","61093401"
"9CwAbrKfM5AaStSg98EJoMvSrWmiE34wJHpH1pqVi6TC","78101131"
"3ipyEor8JTyjUhpCDNKR7nHi8DWj85YsYbezWAKNzr7s","3873483"
"48fNHga7DuMTUG1cdzipBbSYsjTf3LL2HHnwXDSwfr14","3960347"
"DUQ9mPNG1AMtdqdMdFJkAkZUk4makPW5MvQgsGaLTGhM","35567581"
"EXQRUQFhAcMq8j6jJqJag7jSNRvLCkXjgTe8KAX3htCE","4"
"JBoaeiiRUNh3xHH6kB58meH6DEoVEyEP6Guq95Lv7kMn","3800943"
"5cUxCvPsM6g352o5Ve4QdMmPRiPhN5b4SXybEQsyz2Km","115097540"
"2eow4DRLpNfqGZtZPkip1Me9f1nMy72FYVpDcTdNJems","2734"
"3jgHRmqL5GskqUsR9sRZCf1wrbacXi4QCZsVfeddR93s","77775975"
"3oh4kxANd9pD2Mcxw32iksEJNChgUaybAf4d78Kd7Gok","77989420"
"3i3AJKfi2T5dKP4HDWjKC8o4qHnAVrmz4YvjudpfYGoe","3968280"
"GD98p6tDYFzETZ6weZdRcifwQQaLMmbGArWSyFqaYw6s","8118859"
"7h3gG6kp3bDkEQrkL1rWvFbrqdUSxfpQmDdibT44yNRq","160507753"
"EEfi4zDEY9PKS48H7dqo7mCKnmwuPGKeHm45kmQBLk4R","13637226"
"HgUDhE9g1FF68SXxcxxxeiE3KgJGcKKAUzVwojUZfcC1","3853337"
"799HUbos2fEqTSeARZcZ1wE4nwdc4xyEuEourTDP9TAk","11858198"
"AivEGxSCgXVFt9UhUZKhZYQwqnHEzcUm7GK1LY2V4VXi","3917788"
"8xhLBaqwnuNJ6gQUDrStyoKc14yGSoDrmVYqbDFVjNSF","2356"
"5VkxTXj28Q215vTgw3pJB8XWCW74gNkUvoJ94SgduC9G","68003920"
"E7vXHK9ghyuKQ5CjaYP1SuRhB9rNfCRmWMgTnYUqDhFH","7928799"
"Bq373HejDTQBUe1p7ZtgRKAHZov2cci4DvntEdmzNErB","89584234"
"3ebtNeLtTPtrXwFhbGmVG37JEUZGMEqAhguwDjDka14w","155580171"
"F7EuiZwNWhEafU4QUdcz79uvhh9s6d3fvUbD6Enk6JBr","3985277"
"CtGCbLfjSJG1CHeBcu9nLDA9hBTptGnNL269PkGGxY7F","326606948"
"6JaffrgS6SCWpEZow2aDKqXRVWeCY5ycQDfxg2d93ZMk","393747641"
"51tXKvXxt5Tc35Len9e7dB6qaTTe3F31o9fc8q9Fhcid","2482224261"
