"wallet","balance"
"HF7xZdt2zjGYawYFFJQcU2NQgBVfpfQGwuDwqQjnX5tn","170034914.9928105892359107447287370313321"
"GKQLTBev3jUUkZPuAF24QksffLcS7J3AaPF3hmnEvoTk","3636135476.64072693532044519576521092011"
"EGmQ76VyrLtqq2U5WKA2jREjYB4xhvCaD7PZoQSccY9h","675431327.1804162412154867784146800335066"
"4trKw9NXgMJC47WzoSs6Z9dQ1VVqoWGLrosdk1pJNuuD","111824459.1034659146091811264873836989205"
"BrnMNcFz6EzjZsQM8xNbrTsJE88fyXU2X6Crar9QPpsK","167637590098.399995528312377135061221237"
"4gAcUCyxE8HtDzh2VTN829EKEdeHeDc3K5hbHfCEVqFb","160986788.5552021876714153320411682608279"
"Gjie8HVceJdgZJLZoxCVZc5tNYzgWV2x6yjbyMyGMqQ9","180489197333.9437306396387519769931062935"
"8vUL2XXdR3iszXHtaNUNgfhy3rVN6ioNHM27SqScTRWu","1418442547.07387375768090151476482259235"
"bot32VLbcjGTLCgi8aZ7Q7V8EgoNwpW4yzoqfJWZJyg","26351135929.44110291856500538425245125405"
"A5LT69hkNZmoqd4Wn23YbEc7Qqnf1SFhkYwTbA76uEEP","3576123564.551679611263858825071989692341"
"Dx7ncNwjYLV6bhY9ozHZ6kdTHWKg3uDhwyvwBDaA9gaH","4578294379.529522235977936696307182303232"
"BmvEHJmgfEFFdtCSEupfSY8VkjJkT5LHDNiAjgSM2VoA","6232515.70296595872347288181292370697526"
"Gkb8wxgqhixY3K8NNrM5KZuSY5yFftud8Jp2D5KMXLPQ","147179060188.0270877950962241007464644844"
"B58k4JwBP9DLZm3FnswHKZxicx6gkAUuauWYgVdnTvkX","123260997499.9791627417086789149394314198"
"3dEJdyLqrXp4xcnSYP4SAf2LsdFfAQZd9AfpvgV18LjP","219068128868.9177749583633599170932305951"
"BA7WMwNxBG9tevsV1PtAKumCkZp5vt18Pkzn7HzzHyF7","166186545980.5004218547868926248311790929"
"CDAFRKcRzad6HkFjwpHqn9sis5P1R17WwncBeRBTLCWy","71112294.5442253040443878813178218121519"
"BWw2jAn6fs91T57YkhiS2P5271LZCQBhEKJSeE2Dv58m","4140401552119.939940994586747127228759154"
"CcJTXVc4PkFy7RnLy445t4pSsd1wVQzJBNR6Ke2ZCXpf","5057017505.737115116815634751721644706433"
"AUWg7Vc4QSQYACTx1PfmkEAbzXujStX1SoebW2tjMZw4","5101053013.933929214262027937555532091393"
"2rst4qNBzkkRcpAiiNwMj6hgPQRJZeAH2ErC1UqE8Yqv","987993185.7312749216678065651886718176759"
"8nwAEapYkA4jv7xPvfXc4Le426o6tEVqBaAGY5rMLjW2","381879732627.0371223335337321531808529027"
"68YGP7ZbgvvVXoipsnExRyin82kkxinf4HmgGT7xqrXC","84661426.93676590190606435560306835397019"
"5H27hWbcaxvE5hVatrEJcF9jJ4yE2Zzd38CD5a5gcv1s","1057083103.431280539490705760064980431204"
"86Azja4AGJbEAjLZqo9boRsfwxb2KfsmwmwyRgjyX1Tf","997405273.3670756331359116119758719218492"
"9pZnUcgT1tpCNWz3YdCWdJkrdxRRPA8K6hfx6J1JSYTS","316792524.6507477855341553106401141909203"
"5xM3p6sfLopjgDpiXonYfNKTBHj6AN8my4bkKUXBLLuq","606722491553.9549467224373959546725766517"
"CamaoEE51ftJaC61WkUxSDfBMoWshGL33c3eQzewDsLM","148985243145.3273212278785912787785702367"
"3dt8pSCQxKf8Mdhpr17K1x9HRQaDm6QUfga8ttV82xmc","9867171041.794724433713828341389473465615"
"DA5hKdQLFQpMM95M1KwbRHnjQbvkvMEPUfaULjjrMPWw","216179879630.4002876651894556793728089535"
"DTP5dVxXyRwxPbkEH1jouz3MJZPtMdGFVQaaJkb6oxP5","173926529375.0667394925705454817321414216"
"7dzaRjcA25peJcpmCX2B3iaVqxdauDYuBhuh5tV47o1k","13539301678.41218295403963294122323013413"
