"wallet","balance"
"7giC9syRGMhK7msZJ1iETzdzyp89PKjZDT3BNkFArSGy","3023921709.3864533811"
"13ePKkumK7fA8GGYCWxoxEwz1zqqjnJcB1L3ZWzC23Wb","0"
"9TUH7C79gAS79jCrXM7xLDfew6Ph1cxJDxfC9wyJCSeg","582723200.70212740087"
"cEogkcRP3Mh5Jn9hveyydYBLHPkCsCx2FYoY2wp13Ba","368239038.91141921825"
"6B5TTnQoAyjdaoiYctswLcGjGGGJmgVaf4wyTBriTwE8","0"
"GowxA62bzdreAYrbXSX9TnNgCa8R1WWujs8DD48s7aN2","0"
"DpVqbaokhYNFD54FR2rdULS29kzANPShUeBiiZtHbbH6","0"
"Bs7AYALd8yRgN8EVJ5GKXNnQHsr9odSgQJXg9XUBqmp9","0"
"Bs7AYALd8yRgN8EVJ5GKXNnQHsr9odSgQJXg9XUBqmp9","0"
"Bs7AYALd8yRgN8EVJ5GKXNnQHsr9odSgQJXg9XUBqmp9","5258930"
"5P5B8dmrTdk2WZAjVnivfPb1sd1KjfWw6DfKd1qZsHsR","0"
"ESdL63vUFXbKdYt5uj44TUgsm2o3SWu3xVXPJii4hPr","22675949.307866692052"
"J6bdTSmNL6psrJytTVCrKdytzkrNPg4cXnsdJFVCFRVM","5929008.6921333079476"
"Feo46fGPj6ESc3uE2tb8Gr9WZBQ77eCdzN9GXcQ1BDXF","0"
"BKoYqtARjrKBJZPHp7tQ3mKP3cZ976ZATJwpe49Jp5Ww","255497208.40194032958"
"9WeY829BCdzrmHAHYyc9RFTetMLgaVYdzeD3BVwi3xQk","0"
"6VCEFHieH14XcpBrHenTig2PMfJrX4GFuLZoSb7YFzcH","2649114889.965706755"
"8X7LhUT9ts3bBRYzNR5tbfnK7t5z3yLGWyPQmsn95nmz","135123441.35043126103"
"67Sx4rr8SMKhExYyevQCKbhL3HueUYkMUS4s5nqNzErQ","1449078570.193992931"
"YJinWfG4kNdiH2wB3XJz4He93bW35KYtuQtv885Youn","10901688485.078926674"
"9gebxjgXBHqnWFeCpVQyGRFtri7U8pB38wttYVzASfNL","131136742.44042112245"
"CAQgC2Cj3VSuXJCA885989DHPzwVHQpWCBxj5Hs4yTaG","164898622.94101928294"
"GT1K7RrXBGPPAspe28SnRCpx5CYYVKiBzWTMTabUjqsE","0"
"3SB688XAL1TqSUnEWzTqo286FQX53CQ8e9wvpB69PUdP","794345837.83126090502"
"5kDweMrdSapqDiDNgKLPu75KmgHYPpPwxgY5ey9Em459","55020518.029123072923"
"EVqf83ptPsfpojwsKVfjgLDrTijUh8FT21PBH4eCeLbt","264647110.33196525682"
