"wallet","balance"
"3yLCW3PamHtEPv9gfNaBF4J4yvqb6ZqiWJDCVfys63RB","1065831352.8692998139"
"3TbFc5b2TNqYk1R1F9QzK5b5Yo3EnTRDZs8PxnwdN3Jd","365895680.7872495531"
"5P5B8dmrTdk2WZAjVnivfPb1sd1KjfWw6DfKd1qZsHsR","0"
"J6bdTSmNL6psrJytTVCrKdytzkrNPg4cXnsdJFVCFRVM","66472377.310367809628"
"ESdL63vUFXbKdYt5uj44TUgsm2o3SWu3xVXPJii4hPr","54263941.033082823331"
"5kDweMrdSapqDiDNgKLPu75KmgHYPpPwxgY5ey9Em459","264756027.38095238509"
"3fv6z5CvPcLNEBzxSkVzskUakN3kG4hXx1iwcG2TzRFc","4562063792.0200228324"
"GE7bTFk9fSfd5xDETYaAKakjQ8tbeL8VsSmCpbULmeYZ","3062310407.3770341444"
"CAQgC2Cj3VSuXJCA885989DHPzwVHQpWCBxj5Hs4yTaG","162926851.9745057455"
"3SB688XAL1TqSUnEWzTqo286FQX53CQ8e9wvpB69PUdP","786830283.15812349553"
"Fr9zyHeKv2X6dd8Go4SherQ18hJ3Y17eZaGLFuRx1ZA1","45840135849.381391773"
"EhPN5NNE4oBWVYtuL2wf37aLEFm7PEMK2UBTfUdP1n9z","15293295701.969038455"
"2HiZqtVwtCZVnaexWqaw4XWRgYsz9ea7BFxKgeQsSDag","2866262257.8497405359"
"ApaRpgdMe8kYwDG7ZwKEYHjUC99918FgLTvWkU4eo69n","48769955423.956659845"
"9kJNnZSD41tRVKy7pVce8m1YTzBjPWnVdCCxxZtydo27","705292303.96059376165"
"6LgokSpNAWXqqJcJy3v8SwM6Jq48a3JAwoCuntdVxcEc","945518635.08207935492"
"3oWVwZtKeJPQNX9wcygGPxhT5HyMge26UvD6cbNoTvnq","1172525857.6561586612"
"ASwAUWVjT1KaV1iv9euwsdqaHUrUQ7vzMET1Ec9cLLNL","210674273.71225763657"
"J7vz4Zu4N6XDFaAWJB7vrT5WhUbnsXrA8xXGS6wLRdjW","1024765160.8422546209"
