"wallet","balance"
"B7T9MbfLbXFA9UCaLPC5utrtoJo7hBiYiqRYtuzJjo1v","12060425550"
"Fw3hj3UtFNzcZkQofz12mrtchbvniR2cVhm2YzfaYywX","161547673"
"6FUcDXRS3gQhLGxFDNwbXuKkAh2DqQyvBLGyPaFMAL7N","875834420"
"BfpC637hrxBdxK9CstzKrzYJ1aKya8U18bZU3pigdQdm","1039087760"
"9UFSwhPVQiaYP8ThkEottYHfuMydkbCMKu2XkstTi7jR","8392318"
"DJ3JsZ3byEEofTQBmyLw5S7MAPxha78fjGfzPpAwhPiD","73930979"
"EGqd9xryXUJA1a9swJpdS8PtWMzMUA51XwFYSSE57GFS","90912898"
"4qgwNbU8xK5APASwDEP92ijbsnffs6foSkCuRvGc1gUX","131742510285"
"3YCmnK98Ls2Anmn5Fv5oVy2W8RPEPuAMKcPpRFvbSWAn","176110623"
"5oNGLeb8hXydWZr3BE2kMushTVLSW5pVdm4GamgdGgCt","103192081040"
"8526uPCepabV5ZkZKBFrw3AAHJ3RHZ9bUpM6bGjHPNoq","29320383"
"3xPaPA7M5Lb4r7VHznnRMSDQqyibZWenf9Ujo2ZoMaVG","4384385327"
"DC7MdEMjgYN3daYC5vcSPgZ22NfSYFFpUrWjJZmH4xmf","89075962204"
"Doa4uQqpWuWgWmha2C6rgdJML3iFbALcGnDd3LweRTZV","20597533508"
"BaXm5u1p8keNGbjV5MtpFEp8oiVYrV5swTFWRmgYxPE3","156104511238"
"GxWZhbhupvGYcS8PYAUXrDVZAZSyUCsizxbg4JVJJuTv","2296683843"
"DkUJQZqKcLKoqVtG8yAjBDd2u4dK5SM6D6GLNsozMhyq","509065198"
"DWrSvTeSxYDjbPDhpeNP65FnUCHUtkrWPxTVfUdM6Y8g","622596"
"4E7dTaKp8eMLRAMndzVjrZdQJJusoYR3FyZMxdtLAcSk","3742397953"
"J6dSwKoqDpTgci1yud9921DhjtdQ3dFfTyTBfc6AKds5","24257185372"
