"wallet","balance"
"2QxEwW2qgHWJHmEyJQVGdmrbXEt84kusixrsdNG6Webe","239409944530.7870809307718409257604797746"
"3dfQpLQujQLgL6pYChJZiWHfVVTcuc4iByHQUpuFUFp3","109341503.6655385635856476107584073337229"
"69FjgDNbpBogicEyHRB1DZUwCQhZ5UQP3aU8Gw5pu16o","1085170498.025474793459725740865628087256"
"H8Y6Wd7YfeD5jAzDbW26DitiXYMTD1d58mExHNNiCYn9","1974852852.558844326674346069871167530171"
"GJm5TUTmQNs8YnJFEEs8GpcwFV6dYxJZ4B2ipRMSTPjt","12197987702.58474753932270699405058573986"
"CJPrTNLynHr5uj7JpKXAK6ffzgThbRKMCeNQSBwvJbJS","3299115163.851865342767785547684438406986"
"HhXG3LmkyzfpUwhkLfth1UybqRPVF8Sp68qRZgMjktU6","17965026702.69661197555159706297645925171"
"FixZrbGMvWTY1kcGZYjSKZoL6fSWQFHmQyxaoU9Tm3YA","1005090392.341534855978156851386770005354"
"FZ7mG9S362Fg5PQKioj4LYGRx9FpMWMd37EWoN7beAny","6064324095.117594021100095499343022736203"
"BMJyc2GqQya7f5vo5aDcv8k83kKgejWEBwbybRibPp5z","5410003569.304693016276869090461880927495"
"2bXKtph3L9nerN9YmrgNBptsax5jTyjDCjozDXXTwY2r","2517968188.433559743718779215329564845526"
"6sy64sG2ZrBePoFfPo8SsjTwxpfaZAfqjk2VHfgb4rM8","1605834769.569133352792421917842756237824"
"2EgAW6SwdX2coNkKbNx7GSH1gqTZy49f1Uie3EAJXfxx","479273724.2794825665228303432280515479919"
"5ULKoLBYxr3aVkqsZZQe5PGzuuTpLxQYGMwq5Sybhu2s","825776571.8943164919475329895936832916245"
"5gVowEEurATB6gCTajMuSyrRMp2qQBQqDqJDLUuvaD2F","1879986379.777804699756263728122805529605"
"5t58fpe48vyGF9cFsrXZDRtgTiZeDsCNQmq93nCmqs6w","465240695.6968117445782031054673548725911"
"GH3KfYwY93x2yWrXjrc7oVn8jp8U66DFVv2A7LC69NV5","20355081756.78270762526952476793864209673"
"BhAwuKcoWW9VeywrNb6XiGq95pHnvyGPbHifCZF8ttRR","5338994128.814797235302850754134786065254"
"E2L9wWJGPGL38WaxNCQ8wYH3SRf4MUqqgxGHqUvhYYJV","20720012389.9812402288274936278732248021"
"zgAxqgzGtLkRtYrdjKxkjsJo1e1wX2ru5L6DRoBD6kW","9425225611.161226511950951507256019987319"
"oQeJDLDNAjD9vZC9FbLAenzKqyWC4YDotGKNwXz9JzH","4937132135.397113548149656948814970235591"
"8FyfFiyAEGndzPKhyZ2Ai3RVJErtRKSi3e61HdvKMZu4","1974852861.558850472467877561679533203037"
"BAg5SNJK6qmyzoNCDrqMHFxna7Cj4yXAPMR2AQNvYMY8","1350505170528.363727392659718117993531034"
"FaEXRPuQbsPtqaZ1PxwF3Nx1L9yu7fvAPeAAEopL54Cs","5118538144.273015171210419929402725344997"
"7j7XXUDg7pVnotaZ7HjTuMc5cJaz7kmchFYdbuiFTDRB","19028546320.93744831698883485594721553518"
"D2Ad5DKMEj8y7JRqvXfkugPRLqQJoJsSp3rQwjqq3Jaj","7877001359.932327512974603425260035056762"
"FkmrxBXEgjw5EMu93Q7TaKHbE6HkgBumLG2qZvMYwnQm","206758174.1880201994855392554962670053756"
"95CXCenFFFBtseS7BnhtRJ3nhwLWzwaEiw3WzTaqQVaX","1000000667.865937700545043699526674124103"
"HCPMPCUSqq2sFmvvJGrfmkcKtLag71AP21au87M21MVJ","979100362.5938406745343260374380851413189"
"DHC8xynWhYdXKNeaWHnT22mQZPziBQ12c6uSdJAjDVmF","3945235175.06491799568652774223495521384"
"ArsiPa6X2NixQ7a84rRhAhm2N9BUGLLvQ53kPgeAgcUh","500000069.4327882322292907849508125650586"
"og5m68rRyiNA8uaXm9ox7iBs3zJRSxYZb1TwyfrW8sG","8888704618.789560647202536149162382511152"
"9uxPQH7k6sbD7kGMDv5N7W6W1cim9c8BJihPu1zyQqH5","49354386429.40686006241028783422279517954"
"GJLzdC82Cd39WUfsB3QB7mCKFXKQ27RPJF3PCPFnJEW7","302464524606.5832738680139917126250842143"
"2uyWjh1tRymbEJydCQc3UKGDydDqUcTxVrEq6uL51oSe","2232267208.338222366481904643962371349323"
"rdSzG9tQW2FRmRpJEzubQxLcyfLM32gUBKXLFnTL1Xt","9500006334.226400985085461738393644227309"
"DzT4UWupdm7HhkmBukRz5Z2ssRf7YzDVnJ7VRskjVqpp","4000002386.463556185385010890841783522339"
"2UgmCp5BZhNPd4M9EQqkshvNdc1iV2EpJaBjsQTUsBR9","50000029039.29391182891483882815324624334"
"FepLo7BPppy59CMRr4LrNFpNDwsqZUxp5KmajfdiNGGH","5460714945.933741642595631782694963720621"
