"wallet","balance"
"Fw3hj3UtFNzcZkQofz12mrtchbvniR2cVhm2YzfaYywX","819131808"
"36gQZNKBEaLmUk3a2qg4kwcPJkx612qgVkhHRmQMVw9D","4492563462"
"BquF7T3pGNXCrBw3HJRHpVfNoR3XnnHug7Mdtmo4kRNe","265080884"
"EC6bLEbEF9xNUwqTwzfZ4gCnAxMqFGe3Ke9aB8vgWdw8","18167155"
"DzEbR5q8yj4d16gm4coYY9vMjJtgKKdkkN2gmnNDLWNh","1072028005"
"8PcVHGmEouBrjFf3rr7EsXXCPCTAbqJhaWWWp8tpNdod","12652159268"
"BquF7T3pGNXCrBw3HJRHpVfNoR3XnnHug7Mdtmo4kRNe","642677916"
"KBRQSjQT99bL3pipMhx6vpFtKU83VT6kFowEEYNjbxq","3082807605"
"EC6bLEbEF9xNUwqTwzfZ4gCnAxMqFGe3Ke9aB8vgWdw8","5006527"
"B49y6ME4cF4ckuZimHgoSLSb4TgH5fnz55wq9zeg3AKV","63922350"
"4rpPpExKy1SQvEXJD94FNauTPRVHdYSRNfpacyiGJCuE","1111647320"
"4qgwNbU8xK5APASwDEP92ijbsnffs6foSkCuRvGc1gUX","180778590884"
"8Fu6YqLamhqke5UaCEz9zEvtM91YfhkGeL3zH2t3SDbn","156627521"
"EmoxNT91sqtCKTT2Hy4AshCDF3UCnQqoQjRHmZSjuuNK","9330060241"
"EuqeUDmw97MnHe7mqA3ZEAsjrUZ84dBKSLKM79B2rn5t","3036456"
"8esPJMNFBywuszuUdFGUBYRAFRek8YSLQPLf1r2L1yTw","1020179371"
"xQWm4PfSDShcfPHJvtCAdD6LaQpbzzPW4AadEPanP6Z","2999706"
"HBGXv2kchfKCTrzcarejJeQnD52QWgvPzPHGQxxC573W","16414038"
"3Y8YQpAC91hyqE2vRNCD2i5pbZTfNxDxmnucabKF3grb","81604148"
"91CTHcmQ9JZg92faKxg81JYWL56RfVNELRmcfkVLYxwh","1627094411"
"Efv1xxV2yQAVQTVF7yV2hjm7hyNJd3k3AJj4BwftpscK","953171454"
"GmvRmQZudACsmNZp41BZYwJKS1J5DxCV8muzLNdwmjwN","3604779"
"8526uPCepabV5ZkZKBFrw3AAHJ3RHZ9bUpM6bGjHPNoq","50372686"
"FYmoBSEWVCHg98hxQUxCWJFnctaCEVaZEWzjdnFpDuGz","37437555"
"8nNikttkGXWn1LeTBNkb89HLRzEadxd8CqE3HZo6NuBK","2975799"
"GxWZhbhupvGYcS8PYAUXrDVZAZSyUCsizxbg4JVJJuTv","55673861"
"JXSNfzdreoiv2Bxarc5P77pvFyuBdrNRbGZgKZZBV2i","9343107162"
"5wbK74NYzh8ihysRxDnx3tijKaSS19jo9hVniGwAs4aJ","987616594"
"HBGXv2kchfKCTrzcarejJeQnD52QWgvPzPHGQxxC573W","31104770"
"8ZN9yrUv7ov47BkHarZx8V66YfJBuCEaQJdHWk94zdh5","623379699"
"9BRKNKYmXdwY7C6sQtojKhkL6PGpUYw2q4HVapVBeMSE","798659511"
"6jeNzFGvGjEmvrVrjHwR93XvPTnSg8LKMuWtfngWFNkr","5926144"
"GmvRmQZudACsmNZp41BZYwJKS1J5DxCV8muzLNdwmjwN","2365930"
"DAmwnCazFkum3dK9gf3Dct5FoVfWjnZDLAeDRtmUFeRw","3038444"
"G6Uu6fGTjqwRJ94ThYCH779E141kwAxApTDWHdYcix2h","11093869882"
"4ou7GojMc2aT7hZChN2jCQeURb59fBZNbBanh7HSTMq6","7796905"
"B49y6ME4cF4ckuZimHgoSLSb4TgH5fnz55wq9zeg3AKV","72539967"
"3reBwRgdx7ZLSB1j3mGctWrHCJqAaZMytQms77xnn4iX","19475877"
"GmvRmQZudACsmNZp41BZYwJKS1J5DxCV8muzLNdwmjwN","2001018"
"5yN8W3WHKmxxsksMsbcw3qLiB2Ah4BR4uhktXGSvUd5a","22771312295"
"7arsHRhsoUKRwKxPxCuTmLyACVLEhfxmtEDNcG3iiECC","7564354935"
"2tSziuyyyWHpNeLbnhaJMm6mKC96kvmuwpTywMg968Co","18059404"
"AXDQ6GmaXgyf6gnQZovvhHsr46vWWiaxmhkqDWUDwGQ1","656312215"
"87N9GogGPhEL6TRxdDuXZRWJAXa6aanPBDpFgiqReJ3n","589283353"
"299hAq214VJwJHexdS1z1PShZTTTg4sj8Vy9Ggj9MAeo","19622287731"
"27XrWo6pacmMiv1oRohS7hz2uN7aJpR2myeaVrY5Jbur","1229957105"
"8KJosNvu51ki1z4Z3X74AhxJASthRA5w8ZeVzXrhJK8e","881943844"
"9iZTmiUNudExXbihJ5c7F6WhEhnUYDygQEYqW5ER3PtV","2842218877"
"Dfj6sgcu23nW9V7smzoUHLqZtQDybjsirQywZosWXszb","30404431"
"Go4m6FUFAsZXwwp4xki52imso5RaDVEnorwxy1JjhQt6","1062148610"
"7xc2TdYsJxbGQuEHdWqCRxx1M6TSUhureRaE9LjiYFBa","1870268"
