"wallet","balance"
"8CBVp7gV8EvArtkSKrKKqqnV9RadHxProeJqGquG2wJy","3726860320"
"FN6UXBxGsGQMHtx4hyB4gTx1nTxHntUM9xdyMEuuX2oa","19586368580"
"2NJM5ec8De4WDsiiDSKbxHfV6M45CLiRrvNfyh4Ec8sA","331176525"
"3b8BkBbVzo2mem31HR43JMZiUrLQXd5kY4LAcVuHNZEB","737892796"
"4qgwNbU8xK5APASwDEP92ijbsnffs6foSkCuRvGc1gUX","247601898312"
"AyxGu2NvwYLPMVbzESuZ9oikJeJ1DgHkQrHEPspfUySm","63001"
"8paemrSm2FSs8DpeY8Dxff3xSDMcSaUd5za4cSw8pn29","2077959682"
"8UJCADDUyrCamQbRUeJynEowPGvzDMZESrUqVLv8ibQQ","98110492713"
"FydnpdRPUMWWqo17sxrYmkyQ6QYDJX5QaJEwFJYX2tAK","164504731489"
"Gjm4gNdi3M7vaNCgaj6SFZF3WUEUavyqMDYSDi4Qi93g","3281883662"
"7TcL88bX5BnkS31rw2WXvjqKtmMsyixaFyzofJFQvGZ","500000001"
"F5TShTXS6w5jBLC9KRpPxPfhdoiMKmP86WoeaM6AjK1h","452522026"
"FUXRpBS7ErZEmNLQ3gwoPD1kwzJtayM4QgqTfS72777J","762261942"
"C13YkA4qG1vsfBUbgTYQo589yTBDTvkB28SefLLi9qKx","2006384839"
"CaNxXJF6HvijgwG7rE6rCg32mD9m8bmuk1vwNYJCPBAq","37216998"
"FMqgejiEvqAaa9TAzMX3eP9mCMH9yvFjbJFiEER4UaAq","334210724394"
"3DeryFsaz2jCjrr3nLk5UGSJZCc3TXtxPXVMh6uP2mfQ","1897120243"
"41yL6zYzrcrhmo2VsRd52FiroJJbVhNgK8Xph3o5BPnx","1948498187"
"8AThr4fWUn4jALMtCvZrMR8RXZxR6nfnjeEK7w5gebR7","650813409"
"CzpzV4nXsUJ3AaJNBonMeZrX9y8non9MJf1RxqC8bf2V","451042"
"9nnLbotNTcUhvbrsA6Mdkx45Sm82G35zo28AqUvjExn8","31099830"
"A8LcRg1XfDYDrNtdgyLKBeFF18GiXE4q27dPpEjRZ8xL","7364042479"
"DSN3j1ykL3obAVNv7ZX49VsFCPe4LqzxHnmtLiPwY6xg","124874814"
"J2TgwWEqmLS31PJZMFGMmATH1cuQFgjHve8ENNhnyoL5","2234461590"
"CSZWmCqYbSsa1ZmmTLTug7ehTtckBUZmUnL6rU2jo4c","807938761"
"Gi38udcaCHSD5tpdEGdSYEkxd5CvbQaDzCLUamfjE83Y","252978154"
"J7kBmEFzmnBC5T8iMmmtMCHFXUfWNwchvDDLo1NP858J","243284925"
"FB7q9gzPNoqwuXqQMhovm6mn28ZL9vsMRnrFUA8B8fLY","255282694"
"2vgj4W4cMZGfxqVWhyNd32QFPtPsTfTh95phYJLxPpLr","2792077918"
"7Bo8kgdEMPbocW4TndCQGkm6N3qRwvCicjDbgnn3SLBp","1945938489"
"FECf9hvmWfQekVupVC9MXHHvV4XW4mFAyvaTRLc39YJA","9587381"
"2UYN1MNWC2h5YwHNy2fatQ21Dfv7ouLQqM8gxqF9zYuS","98439965"
"6B3PLnyLeqsmpwYv8Sdh9Nnw5no9f9qDX8dnTkdLAjdy","93063892"
"CswV8CXtKyoFRRGwGhthnLV5fFu5oYCevakFEycstsSu","54471600443"
"BHTsvjGEGe5jk5wUWijczq2EenKURMbwMpo8VELrroFU","10000465539"
"45ruCyfdRkWpRNGEqWzjCiXRHkZs8WXCLQ67Pnpye7Hp","28107723"
"u4deFtPdN21y1Gv27BDUPa9Wk64qBrzFWzT115Aat9s","242393274"
"DaQM6b6dbxShqjRdaxPEgMorgjtRtdpfPJWkWYrKgNPa","45809764"
"Cdx4Yt2TED94J9fPbDqmJCwvmguzekkFhq35AauCpT4R","10133"
"9UFSwhPVQiaYP8ThkEottYHfuMydkbCMKu2XkstTi7jR","402999243"
"45At1Pon9tLWMx5Z8mr2vnPDQbDKN31Lgn4jgqD5wzHM","707338973"
"AqkqGWn5D44UCbjpEH9NDg9d3NZ4eibM5NJtrWy2pF2w","139603895"
"9g9bDwgrSq8Ssk2wtAtot9bewJhcQXMynUHmR33mFFXe","25815435"
"5T5j8gT9CFbi5m4konAbV6pLfEbFeZZkhw12KpLyE445","5423720382"
"AQ1eQzTZgtmArsZN7UDpepVfb2SMKsgqpZJaZs2b6e5r","56750"
"AXgXdpuAtnn3Ah82h68P2f1aRfA8TfGD8Nk8rzd6Wvzd","83408967372"
"6rC3riahuWVif6UymypknrxqEx2Tsu8yZiGNuiX2qWWg","463"
"DRK3jRBYNnoazhxqCHacorg2trDDJnoQr2mfdvMrzMgU","721593043"
"3CgvbiM3op4vjrrjH2zcrQUwsqh5veNVRjFCB9N6sRoD","38658634"
"BA4ekLqSSWDj3TUHY3osrGStEm2i8p7FUq5R1QzD2rpG","3153683694"
"2vnp5VCJaMwT4DZmWFdBvnhn8upkiicLf8brAkt6tTPU","33898663912"
"6Zg87oCJg919TC1HGkW2Y9w9RwSEhMWoJTEeecnxsZfw","94558987"
"6dqyoyrEGprFqizeEzJbpGKuVnMLUmRUnsjnndVMsyCe","785837"
"GC17eC8krMNNybSRzjg4MDCdj3cYhdMWCoh53qZtwtJm","118633613"
"BoG11wSNRKoxVRiJEwfDM569LJYXKhjKFxZT2ivVweqo","433251"
"81wTzV2ToPrfiPNg46oGGV8AiifbJzcxyjksKQ3SFaqo","681005"
"CaJNtbo6hyyYm814vvKNQtTGFJcgihL8hVji2Hj3MSYy","3656219469"
"8UgoPZAR8ZLoEmV6pJ8SZ6JKESP2X8nbnrZSdSgNtg1y","85374581"
"7JzSKNCM951DhukeQVt2bzm7kk7d5Cn2aMVC5yQ6EH8Y","1"
"C8dnVu3BcvXXmwaAFUD3mSjFG4ErZvjb3hCxWqBkbYph","102336931"
"9WSUdQSrx8zQ9p3hFJ3oeaZaD3FVK6wabuvDKzGvTpN5","1405244634"
"65iRNiQ9oiTtc9bV4GS7Zy7FVja8iNx79cGvANwDgY3K","527089"
"DhAPaFDiQwqtwfNe4mGoutmt7vTE6SMGogmojLXpkjhM","3017272578"
"BQ72nSv9f3PRyRKCBnHLVrerrv37CYTHm5h3s9VSGQDV","63028676"
"2ANLpXgBxyRJyLAfSX3yQyYmBvGZVuZe7TBeGBgaadFc","922504902"
