"wallet","balance"
"J6dSwKoqDpTgci1yud9921DhjtdQ3dFfTyTBfc6AKds5","10323537947"
"4E7dTaKp8eMLRAMndzVjrZdQJJusoYR3FyZMxdtLAcSk","3700345136"
"3YCmnK98Ls2Anmn5Fv5oVy2W8RPEPuAMKcPpRFvbSWAn","159872089"
"8526uPCepabV5ZkZKBFrw3AAHJ3RHZ9bUpM6bGjHPNoq","28905664"
"3xPaPA7M5Lb4r7VHznnRMSDQqyibZWenf9Ujo2ZoMaVG","4384206170"
"5oNGLeb8hXydWZr3BE2kMushTVLSW5pVdm4GamgdGgCt","100838474322"
"BaXm5u1p8keNGbjV5MtpFEp8oiVYrV5swTFWRmgYxPE3","168227259325"
"6FUcDXRS3gQhLGxFDNwbXuKkAh2DqQyvBLGyPaFMAL7N","875456320"
"Fw3hj3UtFNzcZkQofz12mrtchbvniR2cVhm2YzfaYywX","153715954"
"EGqd9xryXUJA1a9swJpdS8PtWMzMUA51XwFYSSE57GFS","89291040"
"DWrSvTeSxYDjbPDhpeNP65FnUCHUtkrWPxTVfUdM6Y8g","607101"
"GxWZhbhupvGYcS8PYAUXrDVZAZSyUCsizxbg4JVJJuTv","2295692357"
"DC7MdEMjgYN3daYC5vcSPgZ22NfSYFFpUrWjJZmH4xmf","82374050760"
"B7T9MbfLbXFA9UCaLPC5utrtoJo7hBiYiqRYtuzJjo1v","11153021330"
"9UFSwhPVQiaYP8ThkEottYHfuMydkbCMKu2XkstTi7jR","8232135"
"BfpC637hrxBdxK9CstzKrzYJ1aKya8U18bZU3pigdQdm","383111"
"Doa4uQqpWuWgWmha2C6rgdJML3iFbALcGnDd3LweRTZV","17727166312"
"DJ3JsZ3byEEofTQBmyLw5S7MAPxha78fjGfzPpAwhPiD","72333744"
